timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant
2025-06-12 09:57:38,69.89285619826126,348.6333333333333,300.8,0.8217365967365968,11.8,0.06963869463869464,comedy,aimen
2025-06-12 09:57:39,69.39562566215837,362.73333333333335,295.53333333333336,0.7864947552447553,11.8,0.0666520979020979,comedy,aimen
2025-06-12 09:57:40,70.75897987145964,366.3,299.5,0.7512529137529138,11.8,0.06366550116550117,comedy,aimen
2025-06-12 09:57:41,72.1621502870924,364.1,300.6,0.7160110722610723,11.8,0.06067890442890443,comedy,aimen
2025-06-12 09:57:42,73.11820327950008,364.64516129032256,300.61290322580646,0.6807692307692308,11.8,0.05769230769230769,comedy,aimen
2025-06-12 09:57:43,73.74043724256126,368.82758620689657,300.2068965517241,0.708,11.8,0.05999999999999999,comedy,aimen
2025-06-12 09:57:44,73.557570247176,366.8709677419355,294.93548387096774,0.72275,11.8,0.06125,comedy,aimen
2025-06-12 09:57:45,75.65837843066865,368.5172413793104,295.17241379310343,0.7375,11.8,0.0625,comedy,aimen
2025-06-12 09:57:46,76.14177199619832,367.4516129032258,296.06451612903226,0.7375,11.8,0.0625,comedy,aimen
2025-06-12 09:57:47,76.85554832993493,366.3103448275862,297.9655172413793,0.7067708333333333,11.8,0.05989583333333333,comedy,aimen
2025-06-12 09:57:48,76.99880221417,365.8387096774193,298.16129032258067,0.6760416666666667,11.8,0.057291666666666664,comedy,aimen
2025-06-12 09:57:49,78.00250809741917,367.03333333333336,298.8333333333333,0.6453125,11.8,0.05468749999999999,comedy,aimen
2025-06-12 09:57:50,78.97327116088525,368.0344827586207,298.7931034482759,0.6630408653846154,11.8,0.05618990384615384,comedy,aimen
2025-06-12 09:57:51,81.7392586917462,367.4333333333333,299.0,0.6807692307692308,11.8,0.05769230769230769,comedy,aimen
2025-06-12 09:57:52,80.0006267048521,369.06451612903226,299.0,0.5974683544303798,11.8,0.05063291139240507,comedy,aimen
2025-06-12 09:57:53,79.4881957225104,368.1724137931034,299.13793103448273,0.5974683544303798,11.8,0.05063291139240507,comedy,aimen
2025-06-12 09:57:54,79.66699477979125,367.8,299.1,0.6191452108269468,11.8,0.052469933120927695,comedy,aimen
2025-06-12 09:57:55,79.2076176121045,366.9333333333333,299.46666666666664,0.640822067223514,11.8,0.054306954849450334,comedy,aimen
2025-06-12 09:57:56,81.07667767230976,367.03333333333336,299.1,0.662498923620081,11.8,0.056143976577972966,comedy,aimen
